Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,,,,
719,41275,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,90,130,100,220,89,777,130,24,146,137,38,,,,
720,41275,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,623,107,27,106,137,41,,,,
719,41275,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,140,110,240,95,821,139,26,157,137,40,,,,
773,41275,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,70,120,100,190,89,777,130,24,148,137,37,,,,
773,41275,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,623,107,27,106,137,41,,,,
224,41275,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,120,100,200,95,821,139,26,157,137,40,,,,
217,41275,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,40,70,50,110,54,456,80,15,83,137,28,,,,
815,41275,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,90,40,150,72,558,108,23,84,137,57,,,,
312,41275,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,270,370,260,640,234,1310,312,77,316,137,114,,,,
773,41275,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,260,270,180,530,228,1459,228,63,218,137,92,,,,
815,41275,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,150,210,130,360,144,862,201,47,173,137,94,,,,
217,41275,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,100,140,100,240,95,608,139,30,136,137,55,,,,
641,41275,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,280,200,480,234,1310,312,77,315,137,116,,,,
641,41275,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,80,120,90,200,95,608,139,30,134,137,56,,,,
319,41275,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,190,210,140,400,228,1459,228,63,220,137,91,,,,
641,41275,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,210,270,160,480,245,1419,301,93,273,136,132,,,,
563,41275,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,10,40,30,50,17,777,26,4,17,136,16,,,,
515,41275,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,10,40,30,50,17,777,26,4,16,136,17,,,,
563,41275,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,20,40,18,821,27,5,17,136,17,,,,
641,41275,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,20,60,28,965,34,8,8,136,30,,,,
515,41275,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,23,623,31,7,19,136,20,,,,
573,41275,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,40,0,70,37,261,53,34,-17,136,67,,,,
314,41275,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,10,-20,80,88,525,11,27,-61,136,52,,,,
573,41275,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,40,10,70,35,196,47,11,14,136,40,,,,
660,41275,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,30,-10,50,29,169,36,11,-14,136,47,,,,
816,41275,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,20,40,0,60,34,197,42,12,-6,136,48,,,,
573,41275,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,90,70,140,50,821,73,14,75,136,26,,,,
573,41275,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,50,80,60,130,46,777,68,12,70,135,24,,,,
314,41275,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,90,100,40,190,85,494,105,32,61,135,69,,,,
314,41275,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,80,90,50,170,78,965,92,24,73,135,47,,,,
567,41275,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,20,50,50,70,32,456,48,8,45,135,20,,,,
614,41275,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,50,50,70,32,821,48,8,45,135,20,,,,
513,41275,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,70,110,60,180,84,651,126,27,106,135,61,,,,
567,41275,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,70,100,60,170,84,500,116,26,104,135,51,,,,
234,41275,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,190,210,140,400,170,1091,171,47,154,135,76,,,,
937,41275,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,60,90,40,150,58,338,72,22,25,135,59,,,,
330,41275,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,60,80,50,140,60,336,80,19,53,135,48,,,,
614,41275,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,60,80,50,140,57,364,83,18,65,135,43,,,,
513,41275,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,60,90,20,150,63,435,87,57,0,135,91,,,,
715,41275,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,100,80,150,67,400,113,20,109,135,45,,,,
608,41275,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,20,50,50,70,33,777,48,9,44,135,21,,,,
608,41275,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,50,80,50,130,61,390,89,19,73,135,44,,,,
262,41275,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,60,90,10,150,75,522,105,68,11,135,103,,,,
262,41275,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,80,90,50,170,69,965,81,21,59,135,45,,,,
715,41275,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,623,62,15,53,135,29,,,,
608,41275,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,50,70,30,120,54,312,66,20,20,135,56,,,,
715,41275,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,80,110,20,190,79,551,111,72,14,134,107,,,,
414,41275,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,100,60,180,77,432,103,25,79,134,55,,,,
860,41275,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,60,80,40,140,85,494,105,32,62,134,68,,,,
860,41275,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,80,50,130,78,965,92,24,73,134,47,,,,
959,41275,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,50,80,60,130,50,821,73,14,73,134,27,,,,
475,41275,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,40,60,40,100,38,777,56,10,55,134,22,,,,
203,41275,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,70,100,20,170,75,522,105,68,11,134,103,,,,
203,41275,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,50,70,40,120,55,312,75,18,47,134,47,,,,
959,41275,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,110,180,130,290,124,961,186,40,179,134,75,,,,
850,41275,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,48,623,62,15,53,134,29,,,,
904,41275,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,50,20,90,54,312,66,20,20,134,56,,,,
321,41275,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,60,40,110,69,965,81,21,61,134,44,,,,
239,41275,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,50,40,80,32,821,48,8,44,134,21,,,,
239,41275,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,30,50,40,80,33,777,48,9,44,134,21,,,,
239,41275,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,70,110,30,180,79,551,111,72,14,134,107,,,,
305,41275,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,100,60,170,77,432,103,25,78,134,56,,,,
813,41275,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,80,110,70,190,84,651,126,27,106,134,61,,,,
386,41275,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,80,110,70,190,84,500,116,26,104,134,51,,,,
781,41275,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,60,30,100,58,338,72,22,26,134,58,,,,
781,41275,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,50,40,80,32,821,48,8,45,134,20,,,,
978,41275,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,30,50,40,80,32,456,48,8,45,134,20,,,,
617,41275,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,60,60,-10,120,63,435,63,57,-36,134,90,,,,
617,41275,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,160,170,110,330,170,1091,171,47,156,134,75,,,,
413,41275,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,400,360,460,72,558,422,23,572,134,58,,,,
603,41275,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,30,0,50,34,197,42,12,-6,134,48,,,,
603,41275,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,30,20,40,18,821,27,5,16,134,18,,,,
603,41275,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,10,30,20,40,17,777,26,4,17,134,16,,,,
603,41275,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,30,50,0,80,37,261,53,34,-16,134,66,,,,
603,41275,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,40,0,60,29,169,36,11,-12,134,46,,,,
603,41275,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,30,50,30,80,38,241,55,12,31,134,37,,,,
603,41275,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,70,40,110,48,372,72,15,39,133,49,,,,
516,41275,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,180,190,100,370,245,1419,238,93,173,133,133,,,,
516,41275,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,150,-10,-70,140,207,965,-27,64,-176,133,90,,,,
607,41275,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,100,150,120,250,95,821,139,26,157,133,40,,,,
716,41275,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,90,140,110,230,89,777,130,24,146,133,38,,,,
212,41275,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,50,90,70,140,54,456,80,15,84,133,27,,,,
516,41275,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,100,-50,-170,50,105,725,-44,95,-268,133,134,,,,
516,41275,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,210,270,200,480,228,1459,262,63,273,133,91,,,,
518,41275,East,Major Market,Colombian,Beans,Coffee,New York,Regular,260,380,260,640,271,2101,407,94,408,133,152,,,,
318,41275,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,49,623,63,16,55,133,29,,,,
318,41275,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,80,100,40,180,85,494,105,32,62,133,68,,,,
337,41275,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,40,60,50,100,34,777,51,9,47,133,22,,,,
318,41275,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,40,60,50,100,33,777,48,9,44,133,21,,,,
504,41275,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,60,90,10,150,75,522,105,68,12,133,102,,,,
225,41275,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,50,100,80,150,67,400,113,20,109,133,45,,,,
337,41275,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,50,70,50,120,61,390,89,19,75,133,43,,,,
505,41275,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,20,40,18,821,27,5,17,133,17,,,,
505,41275,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,28,965,34,8,6,133,32,,,,
505,41275,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,60,90,50,150,48,372,72,15,41,133,48,,,,
505,41275,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,110,10,-30,120,88,525,11,27,-61,133,52,,,,
505,41275,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,0,50,29,169,36,11,-12,133,46,,,,
505,41275,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,40,-10,70,37,261,53,34,-16,133,66,,,,
505,41275,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,40,10,70,35,196,47,11,14,133,40,,,,
918,41275,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,60,20,110,54,312,66,20,20,133,56,,,,
405,41275,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,70,110,30,180,79,551,111,72,16,133,106,,,,
580,41275,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,70,50,120,44,623,56,14,45,133,28,,,,
918,41275,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,40,60,50,100,32,821,48,8,44,133,21,,,,
405,41275,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,70,100,70,170,84,500,116,26,103,133,52,,,,
580,41275,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,20,40,40,60,32,456,48,8,44,133,21,,,,
405,41275,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,70,110,70,180,84,651,126,27,104,133,62,,,,
281,41275,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,80,50,130,60,336,80,19,51,133,49,,,,
254,41275,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,50,80,50,130,57,364,83,18,65,133,43,,,,
682,41275,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,260,300,220,560,207,965,245,64,248,133,90,,,,
361,41275,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,130,100,230,83,623,107,27,106,133,41,,,,
806,41275,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,60,90,50,150,72,558,108,23,83,133,58,,,,
512,41275,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,70,110,90,180,89,777,130,24,148,133,37,,,,
409,41275,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,40,70,60,110,54,456,80,15,84,133,27,,,,
435,41275,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,30,50,30,80,38,241,55,12,33,133,36,,,,
435,41275,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,60,30,100,48,372,72,15,39,132,49,,,,
435,41275,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,70,10,-30,80,88,525,11,27,-62,132,54,,,,
435,41275,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,20,40,0,60,37,261,53,34,-16,132,66,,,,
801,41275,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,30,10,50,35,196,47,11,14,132,40,,,,
435,41275,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,30,10,40,29,169,36,11,-14,132,47,,,,
435,41275,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,70,50,110,50,821,73,14,73,132,27,,,,
801,41275,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,90,120,80,210,78,965,92,24,73,132,47,,,,
435,41275,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,100,70,160,55,312,75,18,47,132,47,,,,
801,41275,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,100,130,70,230,85,494,105,32,61,132,69,,,,
435,41275,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,40,60,40,100,46,777,68,12,69,132,25,,,,
435,41275,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,49,623,63,16,53,132,30,,,,
650,41275,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,120,100,200,95,821,139,26,159,132,39,,,,
530,41275,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,170,220,160,390,207,965,245,64,249,132,89,,,,
650,41275,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,90,60,160,83,623,107,27,104,132,42,,,,
562,41275,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,50,90,80,140,89,777,130,24,146,132,38,,,,
707,41275,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,60,60,90,54,456,80,15,84,132,27,,,,
650,41275,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,80,50,120,72,558,108,23,84,132,57,,,,
951,41275,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,220,300,200,520,234,1310,312,77,316,132,114,,,,
209,41275,West,Major Market,Amaretto,Beans,Coffee,California,Regular,110,70,30,180,95,608,50,30,-3,132,55,,,,
949,41275,West,Major Market,Colombian,Beans,Coffee,California,Regular,340,500,370,840,271,2101,407,94,408,132,152,,,,
310,41275,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,180,-40,-120,140,144,862,-26,47,-182,132,96,,,,
323,41275,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,210,220,150,430,228,1459,228,63,218,132,92,,,,
530,41275,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,100,140,20,240,105,725,145,95,26,132,134,,,,
775,41275,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,90,130,30,220,105,725,145,95,25,132,135,,,,
775,41275,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,120,180,120,300,144,862,201,47,173,132,94,,,,
775,41275,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,80,120,90,200,95,608,139,30,134,132,56,,,,
702,41275,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,150,220,150,370,234,1310,312,77,316,132,114,,,,
775,41275,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,150,160,100,310,228,1459,228,63,220,132,91,,,,
775,41275,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,160,-160,-240,0,245,1419,-245,93,-552,132,132,,,,
702,41275,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,20,40,17,777,26,4,17,132,16,,,,
775,41275,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,50,10,90,34,197,42,12,-5,132,47,,,,
702,41275,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,40,20,70,28,965,34,8,6,132,32,,,,
702,41275,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,10,30,20,40,17,777,26,4,17,132,16,,,,
775,41275,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,30,20,40,18,821,27,5,16,132,18,,,,
503,41275,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,30,40,40,70,36,777,54,10,51,132,22,,,,
503,41275,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,44,623,56,14,45,131,28,,,,
541,41275,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,20,30,30,50,32,456,48,8,44,131,21,,,,
503,41275,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,50,90,60,140,84,651,126,27,106,131,61,,,,
541,41275,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,50,80,50,130,84,500,116,26,104,131,51,,,,
971,41275,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,160,160,100,320,170,1091,171,47,154,131,76,,,,
503,41275,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,70,110,40,180,63,435,87,57,2,131,90,,,,
503,41275,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,80,120,60,200,67,400,93,22,44,131,68,,,,
971,41275,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,70,100,70,170,57,364,83,18,65,131,43,,,,
503,41275,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,50,70,20,120,58,338,72,22,25,131,59,,,,
503,41275,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,80,50,130,60,336,80,19,51,131,49,,,,
509,41275,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,100,170,120,270,124,961,186,40,179,131,75,,,,
360,41275,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,20,50,50,70,34,777,51,9,47,131,22,,,,
253,41275,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,40,80,50,120,67,400,113,20,109,131,45,,,,
206,41275,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,40,60,40,100,61,390,89,19,75,131,43,,,,
425,41275,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,80,20,120,75,522,105,68,12,131,102,,,,
206,41275,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,623,62,15,55,131,28,,,,
206,41275,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,60,20,110,54,312,66,20,20,131,56,,,,
425,41275,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,60,80,60,140,69,965,81,21,61,131,44,,,,
206,41275,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,60,100,70,160,53,338,77,16,59,131,41,,,,
509,41275,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,90,140,60,230,79,551,111,72,14,131,107,,,,
970,41306,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,140,150,100,290,170,1073,170,47,147,131,71,,,,
970,41306,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,70,10,110,54,427,75,49,-4,131,78,,,,
719,41306,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,70,40,120,60,329,80,19,49,131,47,,,,
970,41306,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,50,60,10,110,59,331,73,22,27,131,55,,,,
970,41306,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,50,60,30,110,62,958,74,19,50,131,40,,,,
970,41306,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,44,618,56,14,45,131,26,,,,
303,41306,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,80,140,110,220,77,449,112,21,119,131,32,,,,
970,41306,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,80,140,90,220,75,549,114,24,88,131,55,,,,
720,41306,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,100,150,120,250,99,766,144,27,156,131,39,,,,
303,41306,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,613,107,27,101,131,39,,,,
303,41306,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,140,110,240,95,809,137,26,147,131,38,,,,
630,41306,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,80,130,110,210,99,766,144,27,156,131,39,,,,
773,41306,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,613,107,27,101,131,39,,,,
815,41306,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,120,100,200,95,809,137,26,147,130,38,,,,
708,41306,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,60,100,80,160,77,449,112,21,117,130,33,,,,
708,41306,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,100,50,160,75,549,114,24,88,130,55,,,,
815,41306,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,270,370,260,640,234,1282,311,77,298,130,110,,,,
